,Gene,Official_A,Official_B,UniProt_A,UniProt_B,Source
433,PCDHB5,GRB2,PCDHB5,2885,26167,BIOGRID
434,PCDHB5,PCDHB5,RPL23,26167,9349,BIOGRID
435,TRIP4,ESR1,TRIP4,2099,9325,BIOGRID
436,TRIP4,EP300,TRIP4,2033,9325,BIOGRID
437,TRIP4,TRIP4,CREBBP,9325,1387,BIOGRID
438,TRIP4,TRIP4,MED4,9325,29079,BIOGRID
439,TRIP4,ASCC1,TRIP4,51008,9325,BIOGRID
440,TRIP4,ASCC2,TRIP4,84164,9325,BIOGRID
441,TRIP4,CREBBP,TRIP4,1387,9325,BIOGRID
442,TRIP4,NFKB1,TRIP4,4790,9325,BIOGRID
443,TRIP4,JUN,TRIP4,3725,9325,BIOGRID
444,TRIP4,TRIP4,NFKB1,9325,4790,BIOGRID
445,TRIP4,TRIP4,JUN,9325,3725,BIOGRID
446,TRIP4,NFKB1,TRIP4,4790,9325,BIOGRID
447,TRIP4,JUN,TRIP4,3725,9325,BIOGRID
448,TRIP4,XPO1,TRIP4,7514,9325,BIOGRID
449,TRIP4,xpo1,trip4,399087,443804,BIOGRID
450,TRIP4,KIF11,TRIP4,3832,9325,BIOGRID
451,TRIP4,TRIP4,CSRP1,9325,1465,BIOGRID
452,TRIP4,TRIP4,ASCC1,9325,51008,BIOGRID
453,TRIP4,ASCC2,TRIP4,84164,9325,BIOGRID
454,TRIP4,ASCC1,TRIP4,51008,9325,BIOGRID
455,TRIP4,TRIP4,ASCC2,9325,84164,BIOGRID
456,TRIP4,ASCC1,TRIP4,51008,9325,BIOGRID
457,TRIP4,ASCC2,TRIP4,84164,9325,BIOGRID
458,TRIP4,UBC,TRIP4,7316,9325,BIOGRID
459,TRIP4,Ubc,Trip4,22190,56404,BIOGRID
460,HIVEP1,UBC,HIVEP1,7316,3096,BIOGRID
461,HIVEP1,BRCA1,HIVEP1,672,3096,BIOGRID
462,HIVEP1,SRPK2,HIVEP1,6733,3096,BIOGRID
463,HIVEP1,CLK1,HIVEP1,1195,3096,BIOGRID
464,HIVEP1,STAT5B,HIVEP1,6777,3096,BIOGRID
465,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
466,PELI1,IRAK2,PELI1,3656,57162,BIOGRID
467,PELI1,IRAK1,PELI1,3654,57162,BIOGRID
468,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
469,PELI1,IRAK1,PELI1,3654,57162,BIOGRID
470,PELI1,PELI1,UBC,57162,7316,BIOGRID
471,PELI1,TBK1,PELI1,29110,57162,BIOGRID
472,PELI1,IKBKB,PELI1,3551,57162,BIOGRID
473,PELI1,PELI1,UBC,57162,7316,BIOGRID
474,PELI1,IRAK1,PELI1,3654,57162,BIOGRID
475,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
476,PELI1,PELI1,TRAF6,57162,7189,BIOGRID
477,PELI1,TRAF6,PELI1,7189,57162,BIOGRID
478,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
479,PELI1,PELI1,MYD88,57162,4615,BIOGRID
480,PELI1,PELI1,TRAF6,57162,7189,BIOGRID
481,PELI1,IRAK1,PELI1,3654,57162,BIOGRID
482,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
483,PELI1,PELI1,TRAF6,57162,7189,BIOGRID
484,PELI1,PELI1,UBE2N,57162,7334,BIOGRID
485,PELI1,PELI1,UBE2D1,57162,7321,BIOGRID
486,PELI1,IRAK1,PELI1,3654,57162,BIOGRID
487,PELI1,SRPK2,PELI1,6733,57162,BIOGRID
488,PELI1,PELI1,IRAK1,57162,3654,BIOGRID
489,PELI1,PELI1,TBK1,57162,29110,BIOGRID
490,PELI1,PELI1,BIRC3,57162,330,BIOGRID
491,PELI1,PELI1,BIRC3,57162,330,BIOGRID
492,PELI1,BIRC3,PELI1,330,57162,BIOGRID
493,B4GALT7,B4GALT7,KRTAP10-7,11285,386675,BIOGRID
494,B4GALT7,YWHAZ,B4GALT7,7534,11285,BIOGRID
495,B4GALT7,TRIM25,B4GALT7,7706,11285,BIOGRID
496,INTS7,DCP2,INTS7,167227,25896,BIOGRID
497,INTS7,VSIG1,INTS7,340547,25896,BIOGRID
498,INTS7,TRIM25,INTS7,7706,25896,BIOGRID
499,ARF6,EGFR,ARF6,1956,382,BIOGRID
500,ARF6,VCP,ARF6,7415,382,BIOGRID
501,ARF6,FN1,ARF6,2335,382,BIOGRID
502,ARF6,EGFR,ARF6,1956,382,BIOGRID
503,ARF6,Fancd2,Arf6,211651,11845,BIOGRID
504,SRC,SRC,PIK3R1,6714,5295,BIOGRID
505,SRC,SRC,ESR1,6714,2099,BIOGRID
506,SRC,SRC,GRB2,6714,2885,BIOGRID
507,SRC,CRK,SRC,1398,6714,BIOGRID
508,SRC,SRC,ESR1,6714,2099,BIOGRID
509,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
510,SRC,PLCG1,SRC,5335,6714,BIOGRID
511,SRC,SRC,KIFAP3,6714,22920,BIOGRID
512,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
513,SRC,ADRB2,SRC,154,6714,BIOGRID
514,SRC,TRAF1,SRC,7185,6714,BIOGRID
515,SRC,TRAF3,SRC,7187,6714,BIOGRID
516,SRC,TRAF6,SRC,7189,6714,BIOGRID
517,SRC,SRC,FYN,6714,2534,BIOGRID
518,SRC,SRC,LYN,6714,4067,BIOGRID
519,SRC,SRC,EGFR,6714,1956,BIOGRID
520,SRC,SRC,STAT1,6714,6772,BIOGRID
521,SRC,EGFR,SRC,1956,6714,BIOGRID
522,SRC,KHDRBS1,SRC,10657,6714,BIOGRID
523,SRC,KHDRBS1,SRC,10657,6714,BIOGRID
524,SRC,KHDRBS1,SRC,10657,6714,BIOGRID
525,SRC,SRC,RAF1,6714,5894,BIOGRID
526,SRC,SRC,RAF1,6714,5894,BIOGRID
527,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
528,SRC,STAT1,SRC,6772,6714,BIOGRID
529,SRC,GRB2,SRC,2885,6714,BIOGRID
530,SRC,CSK,SRC,1445,6714,BIOGRID
531,SRC,EGFR,SRC,1956,6714,BIOGRID
532,SRC,HSP90AA1,SRC,3320,6714,BIOGRID
533,SRC,ESR1,SRC,2099,6714,BIOGRID
534,SRC,SRC,EGFR,6714,1956,BIOGRID
535,SRC,SRC,ESR1,6714,2099,BIOGRID
536,SRC,SRC,ESR1,6714,2099,BIOGRID
537,SRC,SRC,ESR1,6714,2099,BIOGRID
538,SRC,CBL,SRC,867,6714,BIOGRID
539,SRC,ESR1,SRC,2099,6714,BIOGRID
540,SRC,SRC,CFL1,6714,1072,BIOGRID
541,SRC,SRC,TNK2,6714,10188,BIOGRID
542,SRC,CBL,SRC,867,6714,BIOGRID
543,SRC,ESR1,SRC,2099,6714,BIOGRID
544,SRC,HSP90AA1,SRC,3320,6714,BIOGRID
545,SRC,TRAF6,SRC,7189,6714,BIOGRID
546,SRC,ESR1,SRC,2099,6714,BIOGRID
547,SRC,KHDRBS1,SRC,10657,6714,BIOGRID
548,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
549,SRC,KHDRBS1,SRC,10657,6714,BIOGRID
550,SRC,TNFRSF1A,SRC,7132,6714,BIOGRID
551,SRC,TRAF1,SRC,7185,6714,BIOGRID
552,SRC,SRC,CBL,6714,867,BIOGRID
553,SRC,CRK,SRC,1398,6714,BIOGRID
554,SRC,SRC,CBL,6714,867,BIOGRID
555,SRC,SRC,CBL,6714,867,BIOGRID
556,SRC,CBL,SRC,867,6714,BIOGRID
557,SRC,SRC,CBL,6714,867,BIOGRID
558,SRC,SRC,PIK3R1,6714,5295,BIOGRID
559,SRC,EGFR,SRC,1956,6714,BIOGRID
560,SRC,SRC,EGFR,6714,1956,BIOGRID
561,SRC,SRC,TNK2,6714,10188,BIOGRID
562,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
563,SRC,SRC,CBL,6714,867,BIOGRID
564,SRC,CBL,SRC,867,6714,BIOGRID
565,SRC,SRC,FYN,6714,2534,BIOGRID
566,SRC,SRC,CREBBP,6714,1387,BIOGRID
567,SRC,CBL,SRC,867,6714,BIOGRID
568,SRC,SRC,CBL,6714,867,BIOGRID
569,SRC,SRC,CBL,6714,867,BIOGRID
570,SRC,CHUK,SRC,1147,6714,BIOGRID
571,SRC,IKBKB,SRC,3551,6714,BIOGRID
572,SRC,SRC,IKBKB,6714,3551,BIOGRID
573,SRC,SRC,CBL,6714,867,BIOGRID
574,SRC,SRC,EGFR,6714,1956,BIOGRID
575,SRC,MAVS,SRC,57506,6714,BIOGRID
576,SRC,TBK1,SRC,29110,6714,BIOGRID
577,SRC,TRAF3,SRC,7187,6714,BIOGRID
578,SRC,TNK2,SRC,10188,6714,BIOGRID
579,SRC,TNK2,SRC,10188,6714,BIOGRID
580,SRC,SRC,TNK2,6714,10188,BIOGRID
581,SRC,SRC,TNK2,6714,10188,BIOGRID
582,SRC,SRC,IKBKG,6714,8517,BIOGRID
583,SRC,SRC,CHUK,6714,1147,BIOGRID
584,SRC,SRC,IKBKB,6714,3551,BIOGRID
585,SRC,IKBKG,SRC,8517,6714,BIOGRID
586,SRC,SRC,ESR1,6714,2099,BIOGRID
587,SRC,SRC,EGFR,6714,1956,BIOGRID
588,SRC,EGFR,SRC,1956,6714,BIOGRID
589,SRC,SRC,EGFR,6714,1956,BIOGRID
590,SRC,ESR1,SRC,2099,6714,BIOGRID
591,SRC,ESR1,SRC,2099,6714,BIOGRID
592,SRC,ESR1,SRC,2099,6714,BIOGRID
593,SRC,SRC,CBL,6714,867,BIOGRID
594,SRC,SRC,JAK2,6714,3717,BIOGRID
595,SRC,SRC,PTPN1,6714,5770,BIOGRID
596,SRC,SRC,STAT1,6714,6772,BIOGRID
597,SRC,STAT1,SRC,6772,6714,BIOGRID
598,SRC,TNFRSF1A,SRC,7132,6714,BIOGRID
599,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
600,SRC,SRC,PIK3R1,6714,5295,BIOGRID
601,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
602,SRC,SRC,TNFRSF1A,6714,7132,BIOGRID
603,SRC,SRC,EGFR,6714,1956,BIOGRID
604,SRC,SRC,IKBKG,6714,8517,BIOGRID
605,SRC,ESR1,SRC,2099,6714,BIOGRID
606,SRC,SRC,ESR1,6714,2099,BIOGRID
607,SRC,ESR1,SRC,2099,6714,BIOGRID
608,SRC,ESR1,SRC,2099,6714,BIOGRID
609,SRC,SRC,ESR1,6714,2099,BIOGRID
610,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
611,SRC,EGFR,SRC,1956,6714,BIOGRID
612,SRC,SRC,TP53,6714,7157,BIOGRID
613,SRC,SRC,KHDRBS1,6714,10657,BIOGRID
614,SRC,SRPK2,SRC,6733,6714,BIOGRID
615,SRC,PIK3R1,SRC,5295,6714,BIOGRID
616,SRC,TRIM15,SRC,89870,6714,BIOGRID
617,SRC,TRIM15,SRC,89870,6714,BIOGRID
618,SRC,EGFR,SRC,1956,6714,BIOGRID
619,SRC,EGFR,SRC,1956,6714,BIOGRID
620,SRC,SRC,MAPK1,6714,5594,BIOGRID
621,SRC,SRC,MAPK3,6714,5595,BIOGRID
622,SRC,SRC,IKBKB,6714,3551,BIOGRID
623,SRC,SRC,ERRFI1,6714,54206,BIOGRID
624,SRC,EP300,SRC,2033,6714,BIOGRID
625,SRC,SRC,EP300,6714,2033,BIOGRID
626,SRC,ACTA1,SRC,58,6714,BIOGRID
627,SRC,EGFR,SRC,1956,6714,BIOGRID
628,SRC,FYN,SRC,2534,6714,BIOGRID
629,SRC,KIFAP3,SRC,22920,6714,BIOGRID
630,SRC,FAS,SRC,355,6714,BIOGRID
631,SRC,SRC,PTPN11,6714,5781,BIOGRID
632,SRC,PTPN1,SRC,5770,6714,BIOGRID
633,SRC,SRC,ESR1,6714,2099,BIOGRID
634,SRC,ESR1,SRC,2099,6714,BIOGRID
635,SRC,SRC,CREBBP,6714,1387,BIOGRID
636,SRC,SRC,CREBBP,6714,1387,BIOGRID
637,SRC,SHC1,SRC,6464,6714,BIOGRID
638,AGRN,MOV10,AGRN,4343,375790,BIOGRID
639,AGRN,NXF1,AGRN,10482,375790,BIOGRID
640,AGRN,UBC,AGRN,7316,375790,BIOGRID
641,HNRNPUL1,HNRNPUL1,ATRIP,11100,84126,BIOGRID
642,HNRNPUL1,HNRNPUL1,RPA1,11100,6117,BIOGRID
643,HNRNPUL1,HNRNPUL1,RPA2,11100,6118,BIOGRID
644,HNRNPUL1,HNRNPUL1,RPA1,11100,6117,BIOGRID
645,HNRNPUL1,ELAVL1,HNRNPUL1,1994,11100,BIOGRID
646,HNRNPUL1,COPS5,HNRNPUL1,10987,11100,BIOGRID
647,HNRNPUL1,COPS6,HNRNPUL1,10980,11100,BIOGRID
648,HNRNPUL1,NXF1,HNRNPUL1,10482,11100,BIOGRID
649,HNRNPUL1,BAG3,HNRNPUL1,9531,11100,BIOGRID
650,HNRNPUL1,EP300,HNRNPUL1,2033,11100,BIOGRID
651,HNRNPUL1,GIT2,HNRNPUL1,9815,11100,BIOGRID
652,HNRNPUL1,TARDBP,HNRNPUL1,23435,11100,BIOGRID
653,HNRNPUL1,ITCH,HNRNPUL1,83737,11100,BIOGRID
654,HNRNPUL1,TES,HNRNPUL1,26136,11100,BIOGRID
655,HNRNPUL1,RPA3,HNRNPUL1,6119,11100,BIOGRID
656,HNRNPUL1,RPA2,HNRNPUL1,6118,11100,BIOGRID
657,HNRNPUL1,RPA1,HNRNPUL1,6117,11100,BIOGRID
658,HNRNPUL1,RNF2,HNRNPUL1,6045,11100,BIOGRID
659,HNRNPUL1,MCM2,HNRNPUL1,4171,11100,BIOGRID
660,HNRNPUL1,Fancd2,Hnrnpul1,211651,232989,BIOGRID
661,HNRNPUL1,CYLD,HNRNPUL1,1540,11100,BIOGRID
662,HNRNPUL1,TRIM25,HNRNPUL1,7706,11100,BIOGRID
663,HNRNPUL1,BRCA1,HNRNPUL1,672,11100,BIOGRID
664,KRTAP10-7,CLK1,KRTAP10-7,1195,386675,BIOGRID
665,KRTAP10-7,LMNA,KRTAP10-7,4000,386675,BIOGRID
666,KRTAP10-7,PVR,KRTAP10-7,5817,386675,BIOGRID
667,KRTAP10-7,B4GALT7,KRTAP10-7,11285,386675,BIOGRID
668,KRTAP10-7,SSX2IP,KRTAP10-7,117178,386675,BIOGRID
669,SLC25A46,SLC15A1,SLC25A46,6564,91137,BIOGRID
670,LZTS2,TRAF2,LZTS2,7186,84445,BIOGRID
671,LZTS2,SLC25A6,LZTS2,293,84445,BIOGRID
672,LZTS2,GRB2,LZTS2,2885,84445,BIOGRID
673,LZTS2,LCK,LZTS2,3932,84445,BIOGRID
674,LZTS2,MOS,LZTS2,4342,84445,BIOGRID
675,LZTS2,RAC1,LZTS2,5879,84445,BIOGRID
676,LZTS2,CDC23,LZTS2,8697,84445,BIOGRID
677,LZTS2,USP2,LZTS2,9099,84445,BIOGRID
678,LZTS2,POLR1C,LZTS2,9533,84445,BIOGRID
679,LZTS2,FANCL,LZTS2,55120,84445,BIOGRID
680,LZTS2,TNIP3,LZTS2,79931,84445,BIOGRID
681,LZTS2,LZTS2,TRAF5,84445,7188,BIOGRID
682,LZTS2,XPO1,LZTS2,7514,84445,BIOGRID
683,LZTS2,LZTS2,SSX2IP,84445,117178,BIOGRID
684,LZTS2,LZTS2,CEP131,84445,22994,BIOGRID
685,LZTS2,LZTS2,KIF7,84445,374654,BIOGRID
686,LZTS2,LZTS2,PLCG1,84445,5335,BIOGRID
687,LZTS2,LZTS2,APC,84445,324,BIOGRID
688,LZTS2,EGLN3,LZTS2,112399,84445,BIOGRID
689,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
690,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
691,SQSTM1,SQSTM1,IRAK1,8878,3654,BIOGRID
692,SQSTM1,Sqstm1,Prkcz,113894,25522,BIOGRID
693,SQSTM1,Sqstm1,Kcnab2,113894,29738,BIOGRID
694,SQSTM1,LCK,SQSTM1,3932,8878,BIOGRID
695,SQSTM1,Sqstm1,Ntrk1,18412,18211,BIOGRID
696,SQSTM1,Sqstm1,Trim30a,18412,20128,BIOGRID
697,SQSTM1,Cyld,Sqstm1,74256,18412,BIOGRID
698,SQSTM1,Cyld,Sqstm1,74256,18412,BIOGRID
699,SQSTM1,Sqstm1,Ripk1,18412,19766,BIOGRID
700,SQSTM1,Sqstm1,Prkcd,18412,18753,BIOGRID
701,SQSTM1,Sqstm1,Cyld,18412,74256,BIOGRID
702,SQSTM1,SQSTM1,MYD88,8878,4615,BIOGRID
703,SQSTM1,SQSTM1,MAP3K3,8878,4215,BIOGRID
704,SQSTM1,SQSTM1,MAP3K3,8878,4215,BIOGRID
705,SQSTM1,MAP3K3,SQSTM1,4215,8878,BIOGRID
706,SQSTM1,MAP3K3,SQSTM1,4215,8878,BIOGRID
707,SQSTM1,MAP3K3,SQSTM1,4215,8878,BIOGRID
708,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
709,SQSTM1,SQSTM1,TRIM21,8878,6737,BIOGRID
710,SQSTM1,TRIM21,SQSTM1,6737,8878,BIOGRID
711,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
712,SQSTM1,CYLD,SQSTM1,1540,8878,BIOGRID
713,SQSTM1,SQSTM1,CYLD,8878,1540,BIOGRID
714,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
715,SQSTM1,CASP8,SQSTM1,841,8878,BIOGRID
716,SQSTM1,SQSTM1,STAT5A,8878,6776,BIOGRID
717,SQSTM1,Sqstm1,Traf6,113894,311245,BIOGRID
718,SQSTM1,Sqstm1,Zfp110,113894,308362,BIOGRID
719,SQSTM1,Traf6,Sqstm1,311245,113894,BIOGRID
720,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
721,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
722,SQSTM1,SQSTM1,TARDBP,8878,23435,BIOGRID
723,SQSTM1,SQSTM1,ATG7,8878,10533,BIOGRID
724,SQSTM1,TARDBP,SQSTM1,23435,8878,BIOGRID
725,SQSTM1,TARDBP,SQSTM1,23435,8878,BIOGRID
726,SQSTM1,Sqstm1,Cul3,18412,26554,BIOGRID
727,SQSTM1,Sqstm1,Atg16l1,18412,77040,BIOGRID
728,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
729,SQSTM1,Sqstm1,Sod1,18412,20655,BIOGRID
730,SQSTM1,Sqstm1,Sod1,18412,20655,BIOGRID
731,SQSTM1,Sqstm1,Map1lc3a,18412,66734,BIOGRID
732,SQSTM1,Sqstm1,Map1lc3a,18412,66734,BIOGRID
733,SQSTM1,SQSTM1,WDFY3,8878,23001,BIOGRID
734,SQSTM1,BAG3,SQSTM1,9531,8878,BIOGRID
735,SQSTM1,SQSTM1,BAG3,8878,9531,BIOGRID
736,SQSTM1,Sqstm1,Sod1,18412,20655,BIOGRID
737,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
738,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
739,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
740,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
741,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
742,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
743,SQSTM1,Sqstm1,Slc11a1,18412,18173,BIOGRID
744,SQSTM1,Sqstm1,Fau,18412,14109,BIOGRID
745,SQSTM1,TARDBP,SQSTM1,23435,8878,BIOGRID
746,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
747,SQSTM1,Sqstm1,Map1lc3a,18412,66734,BIOGRID
748,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
749,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
750,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
751,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
752,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
753,SQSTM1,WDFY3,SQSTM1,23001,8878,BIOGRID
754,SQSTM1,SQSTM1,WDFY3,8878,23001,BIOGRID
755,SQSTM1,SQSTM1,RPTOR,8878,57521,BIOGRID
756,SQSTM1,SQSTM1,MTOR,8878,2475,BIOGRID
757,SQSTM1,RPTOR,SQSTM1,57521,8878,BIOGRID
758,SQSTM1,CDK9,SQSTM1,1025,8878,BIOGRID
759,SQSTM1,TRIM5,SQSTM1,85363,8878,BIOGRID
760,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
761,SQSTM1,Sqstm1,Keap1,18412,50868,BIOGRID
762,SQSTM1,Sqstm1,Keap1,18412,50868,BIOGRID
763,SQSTM1,SQSTM1,FAS,8878,355,BIOGRID
764,SQSTM1,FAS,SQSTM1,355,8878,BIOGRID
765,SQSTM1,Sqstm1,Mapk1,18412,26413,BIOGRID
766,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
767,SQSTM1,Sqstm1,Mapk3,18412,26417,BIOGRID
768,SQSTM1,MALT1,SQSTM1,10892,8878,BIOGRID
769,SQSTM1,SQSTM1,MALT1,8878,10892,BIOGRID
770,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
771,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
772,SQSTM1,IKBKG,SQSTM1,8517,8878,BIOGRID
773,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
774,SQSTM1,SQSTM1,NOD2,8878,64127,BIOGRID
775,SQSTM1,PYCARD,SQSTM1,29108,8878,BIOGRID
776,SQSTM1,Sqstm1,Ulk1,18412,22241,BIOGRID
777,SQSTM1,Sqstm1,Traf6,18412,22034,BIOGRID
778,SQSTM1,SQSTM1,YWHAZ,8878,7534,BIOGRID
779,SQSTM1,SQSTM1,TKT,8878,7086,BIOGRID
780,SQSTM1,SQSTM1,NCOR1,8878,9611,BIOGRID
781,SQSTM1,Sqstm1,Ar,18412,11835,BIOGRID
782,SQSTM1,Sqstm1,Map1lc3a,18412,66734,BIOGRID
783,SQSTM1,Sqstm1,Ubc,18412,22190,BIOGRID
784,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
785,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
786,SQSTM1,Sqstm1,Irs1,113894,25467,BIOGRID
787,SQSTM1,Sqstm1,Irs1,113894,25467,BIOGRID
788,SQSTM1,BAG3,SQSTM1,9531,8878,BIOGRID
789,SQSTM1,TRAF6,SQSTM1,7189,8878,BIOGRID
790,SQSTM1,Sqstm1,Prkcz,113894,25522,BIOGRID
791,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
792,SQSTM1,SQSTM1,MAPK1,8878,5594,BIOGRID
793,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
794,SQSTM1,TP53,SQSTM1,7157,8878,BIOGRID
795,SQSTM1,WDFY3,SQSTM1,23001,8878,BIOGRID
796,SQSTM1,SQSTM1,CASP8,8878,841,BIOGRID
797,SQSTM1,CASP8,SQSTM1,841,8878,BIOGRID
798,SQSTM1,Sqstm1,Trim55,18412,381485,BIOGRID
799,SQSTM1,TNK2,SQSTM1,10188,8878,BIOGRID
800,SQSTM1,TNK2,SQSTM1,10188,8878,BIOGRID
801,SQSTM1,IKBKG,SQSTM1,8517,8878,BIOGRID
802,SQSTM1,Sqstm1,Prkcz,113894,25522,BIOGRID
803,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
804,SQSTM1,DCP2,SQSTM1,167227,8878,BIOGRID
805,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
806,SQSTM1,EGLN3,SQSTM1,112399,8878,BIOGRID
807,SQSTM1,SQSTM1,EGLN3,8878,112399,BIOGRID
808,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
809,SQSTM1,OPTN,SQSTM1,10133,8878,BIOGRID
810,SQSTM1,OPTN,SQSTM1,10133,8878,BIOGRID
811,SQSTM1,TP53,SQSTM1,7157,8878,BIOGRID
812,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
813,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
814,SQSTM1,MOV10,SQSTM1,4343,8878,BIOGRID
815,SQSTM1,NXF1,SQSTM1,10482,8878,BIOGRID
816,SQSTM1,Sqstm1,Prkci,113894,84006,BIOGRID
817,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
818,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
819,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
820,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
821,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
822,SQSTM1,SQSTM1,MAP3K3,8878,4215,BIOGRID
823,SQSTM1,SQSTM1,PIK3R1,8878,5295,BIOGRID
824,SQSTM1,PIK3R1,SQSTM1,5295,8878,BIOGRID
825,SQSTM1,Sqstm1,Ubc,18412,22190,BIOGRID
826,SQSTM1,Ubc,Sqstm1,22190,18412,BIOGRID
827,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
828,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
829,SQSTM1,Sqstm1,Peli3,18412,240518,BIOGRID
830,SQSTM1,TBK1,SQSTM1,29110,8878,BIOGRID
831,SQSTM1,DCP2,SQSTM1,167227,8878,BIOGRID
832,SQSTM1,HSPB1,SQSTM1,3315,8878,BIOGRID
833,SQSTM1,EGLN3,SQSTM1,112399,8878,BIOGRID
834,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
835,SQSTM1,KIAA0753,SQSTM1,9851,8878,BIOGRID
836,SQSTM1,MED4,SQSTM1,29079,8878,BIOGRID
837,SQSTM1,CNTRL,SQSTM1,11064,8878,BIOGRID
838,SQSTM1,XPO1,SQSTM1,7514,8878,BIOGRID
839,SQSTM1,xpo1,sqstm1,399087,379610,BIOGRID
840,SQSTM1,SQSTM1,TRIM21,8878,6737,BIOGRID
841,SQSTM1,Gja1,Sqstm1,14609,18412,BIOGRID
842,SQSTM1,SQSTM1,MTOR,8878,2475,BIOGRID
843,SQSTM1,SQSTM1,RPTOR,8878,57521,BIOGRID
844,SQSTM1,SQSTM1,TRAF6,8878,7189,BIOGRID
845,SQSTM1,MTOR,SQSTM1,2475,8878,BIOGRID
846,SQSTM1,SQSTM1,TRIM21,8878,6737,BIOGRID
847,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
848,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
849,SQSTM1,TRAF1,SQSTM1,7185,8878,BIOGRID
850,SQSTM1,SQSTM1,UBC,8878,7316,BIOGRID
851,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
852,SQSTM1,TP53,SQSTM1,7157,8878,BIOGRID
853,SQSTM1,SQSTM1,TP53,8878,7157,BIOGRID
854,SQSTM1,TBK1,SQSTM1,29110,8878,BIOGRID
855,SQSTM1,TRIM21,SQSTM1,6737,8878,BIOGRID
856,SQSTM1,TRIM21,SQSTM1,6737,8878,BIOGRID
857,SQSTM1,LRRK2,SQSTM1,120892,8878,BIOGRID
858,SQSTM1,SQSTM1,LRRK2,8878,120892,BIOGRID
859,SQSTM1,Sqstm1,Lrrk2,113894,300160,BIOGRID
860,SQSTM1,VHL,SQSTM1,7428,8878,BIOGRID
861,SQSTM1,SQSTM1,VHL,8878,7428,BIOGRID
862,SQSTM1,RNF166,SQSTM1,115992,8878,BIOGRID
863,SQSTM1,SQSTM1,RNF166,8878,115992,BIOGRID
864,SQSTM1,RNF166,SQSTM1,115992,8878,BIOGRID
865,SQSTM1,DCP2,SQSTM1,167227,8878,BIOGRID
866,SQSTM1,UBC,SQSTM1,7316,8878,BIOGRID
